t,Upper_CI,Confidence_level,median,Lower_CI
8.080808080808081,62.08453406410475,99%,47.34263821848889,38.401916443834956
8.181818181818182,50.62738016645254,80%,48.24932123708258,45.267851812703114
8.181818181818182,53.65403696862833,90%,48.24932123708258,40.1290023939515
8.181818181818182,63.50100083452811,99%,48.24932123708258,38.951202541245394
8.282828282828282,51.6507112625454,80%,49.16906878437571,46.05839964965864
8.282828282828282,54.79008078410425,90%,49.16906878437571,40.733603979742284
8.282828282828282,64.97975711406492,99%,49.16906878437571,39.50836654290559
8.383838383838384,52.68845586641317,80%,50.11399471999988,46.86603746150092
8.383838383838384,55.94943005749087,90%,50.11399471999988,41.34731477497964
8.383838383838384,66.51433416007455,99%,50.11399471999988,40.073500353638146
8.484848484848484,53.74532183386104,80%,51.06750491844191,47.69535307653143
8.484848484848484,57.082412806315915,90%,51.06750491844191,41.9702720234184
8.484848484848484,68.08510963657379,99%,51.06750491844191,40.648109569991846
8.585858585858587,54.81734886529549,80%,52.044090987504404,48.54420299267911
8.585858585858587,58.23637136246163,90%,52.044090987504404,42.60261503659661
8.585858585858587,69.69291226975625,99%,52.044090987504404,41.27531141518421
8.686868686868687,55.91725785323085,80%,53.03652450339534,49.403903032888664
8.686868686868687,59.457689502296745,90%,53.03652450339534,43.244485224989766
8.686868686868687,71.33868262807353,99%,53.03652450339534,41.91219105989604
8.787878787878787,57.049011422263035,80%,54.05163204028919,50.28359356741054
8.787878787878787,60.7093502329816,90%,54.05163204028919,43.90064901239751
8.787878787878787,73.00945597798871,99%,54.05163204028919,42.558897834471146
8.88888888888889,58.20483628028655,80%,55.08916272753308,51.17741237497026
8.88888888888889,61.98736004052185,90%,55.08916272753308,44.576048194177964
8.88888888888889,74.73649293186267,99%,55.08916272753308,43.215583373460426
8.98989898989899,59.37181038256076,80%,56.14001322393218,52.085143593462405
8.98989898989899,63.29227360728396,90%,56.14001322393218,45.2618382142877
8.98989898989899,76.50435730841153,99%,56.14001322393218,43.88240165117644
9.09090909090909,60.572854265677684,80%,57.210870580496305,53.00133897619349
9.09090909090909,64.624657292425,90%,57.210870580496305,45.95817893320343
9.09090909090909,78.24638838642123,99%,57.210870580496305,44.55950901779683
9.191919191919192,61.788711464344544,80%,58.30025703922077,53.9293250264739
9.191919191919192,65.98508937770463,90%,58.30025703922077,46.665232670818284
9.191919191919192,80.02385322864659,99%,58.30025703922077,45.24706423602466
9.292929292929292,63.033255593147345,80%,59.41261641693201,54.877612063444275
9.292929292929292,67.3693846719035,90%,59.41261641693201,47.38316424427934
9.292929292929292,81.90447394666953,99%,59.41261641693201,45.91817404259461
9.393939393939394,64.30507977384408,80%,60.550034655687995,55.8404048371182
9.393939393939394,68.78205823714578,90%,60.550034655687995,48.112141006407505
9.393939393939394,83.83887984990017,99%,60.550034655687995,46.59250262255688
9.494949494949495,65.59644299441898,80%,61.70555206677953,56.828872484200396
9.494949494949495,70.22435427022285,90%,61.70555206677953,48.852332884708105
9.494949494949495,85.81897224594968,99%,61.70555206677953,47.2767340209417
9.595959595959595,66.91623274372661,80%,62.882286555947424,57.826868568170106
9.595959595959595,71.69313506896702,90%,62.882286555947424,49.60394744388996
9.595959595959595,87.84583015174306,99%,62.882286555947424,47.97101366518594
9.696969696969697,68.2723228862435,80%,64.08423539441868,58.844602480693894
9.696969696969697,73.17159726191562,90%,64.08423539441868,50.367148233018995
9.696969696969697,89.920558068283,99%,64.08423539441868,48.67548911839659
9.797979797979798,69.6424952645235,80%,65.31304409795156,59.88429076074835
9.797979797979798,74.6805486519805,90%,65.31304409795156,51.14209154685481
9.797979797979798,92.04428658252928,99%,65.31304409795156,49.390310110713976
9.8989898989899,71.05949701381518,80%,66.55850691754436,60.92899770576944
9.8989898989899,76.23712103910344,90%,66.55850691754436,51.92895805465305
9.8989898989899,94.21817298349417,99%,66.55850691754436,50.11562857113581
10,72.49477854008641,80%,67.82312368244517,62.00556843052011
10,77.83636965341812,90%,67.82312368244517,52.7279312054283
10,96.42241995366966,99%,67.82312368244517,50.85159865980834
